label,weight,height
15873,74.6,55.5
15874,115.0,58.5
15877,91.2,59.5
15878,88.0,55.5
15880,88.0,58.0
15882,92.2,61.0
15885,99.6,56.5
15886,71.8,55.0
15888,112.0,59.0
15889,140.4,57.0
15890,106.0,61.5
15891,127.6,61.5
15892,97.2,59.0
15896,68.6,55.5
15898,109.0,58.0
15900,114.2,58.0
15902,71.6,56.0
15903,97.4,59.5
15910,96.0,58.5
15913,106.2,60.5
15920,155.4,67.0
15921,120.0,64.0
16385,62.4,55.0
16388,63.8,54.5
16390,108.0,60.0
16391,99.0,59.5
16394,99.2,60.0
16396,80.4,57.5
16399,138.4,60.0
16400,156.8,61.0
16403,115.0,65.0
16404,78.8,59.5
16406,140.0,61.5
16407,114.2,57.5
16411,73.6,57.0
16413,71.6,56.5
16415,128.6,67.0
16416,128.6,59.5
16417,169.4,62.0
16418,101.8,58.0
16419,163.8,61.5
16422,78.6,59.0
16423,143.6,62.5
16424,97.0,61.0
16427,137.8,63.0
16432,121.0,66.0
16433,194.6,58.0
16435,144.8,69.0
16439,134.2,65.0
16440,120.4,62.0
16441,120.2,63.0
16442,98.2,65.0
16444,108.0,59.5
16449,225.8,65.0
16452,119.8,62.0
16460,133.6,64.0
16461,155.4,69.5
16466,166.4,72.0
16476,120.8,59.5
16478,101.0,55.0
16482,133.4,63.5
16486,176.2,63.5
16487,96.8,60.0
16488,123.6,58.0
16494,69.8,56.0
16503,95.0,58.0
16504,66.4,53.0
16505,186.4,63.0
16507,95.8,57.5
16509,220.8,63.0
16511,102.4,62.0
16512,111.6,61.0
16513,68.8,60.0
16514,68.4,52.5
16515,117.6,62.5
16516,104.6,62.0
16520,62.6,53.0
16526,111.2,62.0
16527,78.6,61.5
16533,108.8,56.5
16541,139.0,61.0
16542,103.0,59.5
16543,163.4,62.5
16544,90.4,58.5
16547,116.8,59.0
16549,74.0,57.5
16551,82.4,57.0
16552,133.2,62.0
16553,149.4,58.0
16554,148.0,61.0
16556,95.8,59.0
16557,165.6,62.5
16560,102.6,66.5
16562,173.0,65.5
16563,61.6,52.0
16566,85.2,59.5
16568,180.0,64.5
16569,132.0,68.0
16570,88.6,59.0
16583,123.6,60.5
16587,93.6,55.0
16589,322.4,69.5
16595,188.8,60.0
16598,63.2,54.5
16599,94.0,60.0
16601,259.6,74.5
16602,135.2,64.0
16606,204.6,69.5
16607,75.8,55.5
16608,153.8,57.5
16609,176.4,63.0
16611,226.6,70.0
16612,263.8,68.0
16614,134.4,65.0
16615,67.8,53.5
16617,169.8,65.5
16621,108.8,56.5
16623,181.2,64.5
16625,213.2,69.0
16627,136.6,64.5
16628,312.2,70.5
16630,117.6,70.0
16633,123.6,60.0
16636,201.2,66.0
16638,97.6,61.0
16639,61.0,52.0
16641,114.0,57.0
16644,51.2,44.0
16646,121.0,68.0
16647,51.8,48.5
16648,165.8,63.0
16649,240.0,72.0
16655,180.6,66.5
16656,114.4,66.0
16659,190.4,62.0
16663,104.4,58.0
16666,110.8,64.5
16667,137.4,64.5
16668,121.4,64.5
16670,174.0,64.0
16671,211.8,71.5
16673,164.0,62.0
16680,184.2,70.5
16682,201.6,65.5
16688,146.6,64.5
16689,156.2,65.5
16691,126.4,64.0
16692,197.8,68.5
16693,139.2,63.5
16695,204.0,70.0
16697,109.8,56.0
16700,124.8,61.0
16701,160.6,60.5
16702,138.4,65.0
16703,120.4,64.0
16705,117.6,61.0
16710,175.0,72.5
16715,159.6,68.0
16717,202.4,66.0
16718,109.6,61.0
16719,161.0,68.0
16721,181.0,68.5
16722,129.2,62.0
16726,105.0,60.5
16728,133.8,65.0
16732,163.6,60.5
16733,163.4,67.0
16734,108.8,58.0
16735,114.8,61.0
16736,248.6,69.0
16737,58.8,54.0
16738,68.2,56.0
16740,131.6,68.0
16745,184.6,65.0
16747,179.6,63.0
16748,148.6,68.5
16749,170.0,61.0
16790,102.0,61.0
16791,177.0,68.0
16792,120.0,64.5
16800,153.6,65.0
16801,160.0,62.0
16806,123.2,60.5
16807,70.8,59.0
16812,126.2,63.5
16813,77.2,58.5
16814,121.2,64.0
16816,111.4,63.5
16819,132.8,60.5
16820,117.6,63.0
16821,112.0,64.5
16822,105.4,63.0
16823,94.0,59.0
16825,105.2,63.0
16828,97.6,57.5
16829,142.0,64.0
16830,127.6,64.0
16831,111.0,63.0
16838,92.4,59.0
16839,126.8,65.0
16841,203.8,64.5
16842,121.4,66.0
16843,176.6,64.0
16845,85.4,58.0
16847,125.8,66.5
16849,81.2,61.0
16851,129.8,66.5
16852,98.2,62.0
16854,96.0,58.5
16855,111.2,63.0
16857,108.8,62.5
16864,123.0,64.0
16865,85.6,60.5
16867,134.6,66.5
16869,161.6,62.0
16870,123.0,66.0
16871,120.2,60.0
16873,178.8,63.5
16874,133.4,64.5
16875,114.0,61.0
16876,119.2,68.0
16879,125.0,64.0
16880,99.4,64.0
16882,91.4,60.0
16883,109.8,66.0
16886,96.4,61.0
16888,139.0,61.0
16891,131.4,67.5
16895,116.8,63.5
16896,133.0,60.5
16902,99.6,60.0
16903,97.8,62.0
16904,135.8,68.0
16905,167.0,70.5
16908,110.0,60.0
16909,178.0,65.0
16911,139.2,69.0
16912,132.2,62.0
16913,83.8,59.5
16914,108.0,66.0
16915,153.6,64.0
16916,113.2,62.5
16917,161.6,62.5
16920,130.0,63.5
16921,148.6,68.0
16924,131.4,64.0
16926,132.8,71.0
16927,188.8,74.5
16930,128.8,63.0
16931,71.0,58.0
16932,94.4,60.0
16933,121.8,62.0
16934,110.2,64.0
16935,230.8,65.0
16937,104.2,62.0
16938,113.2,63.0
16939,116.8,65.5
16943,109.6,62.5
16944,108.4,60.5
16953,145.2,66.0
16954,153.0,68.0
16962,106.0,64.0
16966,84.4,63.0
16967,123.6,62.5
16968,117.0,64.0
16969,167.6,65.0
16970,156.6,66.0
16971,101.6,63.0
16976,168.6,59.5
16977,121.2,61.5
16978,90.0,65.0
16981,117.4,62.5
16983,352.4,69.5
16984,132.2,67.0
16985,122.8,61.5
16987,123.2,67.0
16988,112.0,64.0
16994,193.2,68.0
16996,112.4,62.0
16998,133.0,64.5
16999,165.8,64.0
17003,92.2,62.5
17004,117.4,65.0
17006,109.6,61.0
17008,131.2,64.5
17009,112.6,64.0
17011,146.0,68.0
17012,101.8,60.0
17015,114.4,62.5
17017,109.0,63.5
17019,127.8,65.5
17021,117.8,66.0
17026,112.6,68.5
17027,118.4,65.0
17030,154.0,65.0
17031,107.0,64.5
17032,117.0,61.0
17033,91.0,60.5
17034,102.2,62.0
17036,157.4,63.5
17038,124.2,64.0
17039,138.8,63.0
17041,150.2,65.5
17049,122.4,64.0
17054,106.4,63.5
17055,194.2,64.0
17057,185.8,64.5
17058,190.6,66.0
17063,95.2,61.0
17064,119.4,63.5
17065,87.6,61.5
17067,142.0,65.0
17068,134.4,65.5
17071,81.6,56.0
17073,130.6,63.0
17074,124.6,67.0
17075,139.4,65.0
17076,89.8,56.0
17077,131.4,66.0
17080,204.0,68.5
17081,137.2,64.0
17083,99.6,61.5
17084,91.8,61.0
17085,130.0,62.0
17087,128.0,63.0
17089,79.8,59.0
17090,78.0,60.0
17092,71.8,61.5
17093,132.2,66.5
17095,79.4,59.5
17096,107.0,64.0
17097,156.2,63.5
17099,115.8,60.5
17100,72.2,57.0
17105,101.2,65.0
17106,144.2,70.0
17107,143.8,68.0
17108,151.8,67.5
17109,86.2,59.5
17110,128.6,65.0
17111,104.6,60.0
17114,95.6,61.5
17117,105.6,63.5
17119,135.8,64.5
17122,143.0,62.5
17124,112.4,62.5
17125,117.6,63.0
17126,120.6,63.5
17127,171.4,64.5
17128,121.0,62.0
17129,212.6,64.5
17130,124.4,63.0
17131,82.4,56.0
17132,113.8,65.0
17133,108.0,65.0
17134,88.4,57.5
17135,146.6,64.5
17136,88.0,58.5
17137,114.0,66.0
17138,129.2,62.5
17142,100.8,62.5
17143,125.2,65.5
17144,91.6,61.5
17145,130.4,60.0
17146,168.8,66.0
17147,165.6,63.0
17148,205.2,65.0
17149,96.0,62.5
17151,112.8,64.0
17153,150.4,62.0
17154,140.0,64.5
17157,135.4,61.5
17158,192.6,66.5
17159,80.4,59.0
17261,167.0,62.0
17262,138.6,67.5
17265,132.8,65.0
17267,181.2,64.5
17268,184.4,68.0
17270,197.2,56.0
17286,163.2,68.5
17287,140.4,65.5
17288,138.4,70.5
17289,80.0,60.0
17294,188.0,70.5
17295,144.8,65.0
17296,167.6,67.5
17299,190.4,64.0
17300,201.0,61.5
17304,218.2,70.5
17305,181.4,69.0
17306,181.4,69.0
17308,168.2,62.0
17310,130.6,64.5
17313,148.6,63.0
17321,114.0,55.5
17325,158.8,68.0
17326,231.2,74.5
17328,124.0,65.5
17329,117.2,69.0
17330,142.2,65.0
17332,172.2,69.5
17333,135.8,60.5
17335,178.8,72.5
17336,250.8,70.5
17338,169.8,70.0
17341,152.6,60.5
17342,169.0,74.0
17351,200.2,66.0
17355,155.2,67.0
17356,149.0,60.5
17633,144.6,68.5
17634,122.2,63.5
17635,188.4,67.0
17636,195.4,66.0
17637,254.4,74.0
17638,153.0,60.0
17639,204.0,64.5
17640,161.0,66.0
17642,143.2,69.0
17643,207.0,73.0
17644,189.8,64.5
17645,244.8,69.0
17646,130.8,64.0
17648,127.6,66.0
17649,146.0,65.0
17650,197.6,64.0
17651,221.2,68.0
17653,273.6,72.0
17654,148.0,64.0
17655,184.4,65.5
17656,219.6,66.0
17657,143.2,63.5
17658,123.2,65.0
17660,241.6,69.5
17661,224.0,73.5
17662,144.0,65.0
17663,154.2,65.0
17664,196.2,68.0
17665,158.6,66.5
17666,135.0,63.0
17667,137.6,64.0
17668,198.6,63.5
17669,166.2,67.0
17670,207.0,68.5
17671,129.8,53.5
17672,130.8,64.0
17673,174.4,73.5
17674,157.4,64.0
17675,175.2,59.5
17676,163.2,68.5
17677,171.4,70.0
17678,121.2,63.0
17679,129.4,67.0
17680,122.6,64.5
17681,187.2,70.0
17682,174.6,65.5
17683,237.4,67.5
17684,197.4,70.0
17685,172.4,66.5
17687,172.4,67.0
17688,200.0,71.0
17689,196.2,74.5
17690,216.0,72.0
17691,159.4,65.5
17693,180.0,66.5
17694,241.2,74.5
17695,168.2,69.5
17696,226.8,72.5
17697,158.6,58.5
17698,199.4,71.5
17699,178.8,77.0
17700,172.4,66.5
17701,177.0,61.5
17702,149.4,69.5
17703,197.8,69.5
17705,168.4,69.0
17759,75.8,57.0
17761,170.0,60.5
17762,67.5,48.5
17764,88.5,62.0
17765,138.6,63.0
17772,143.0,63.0
17775,142.2,60.0
17777,177.5,63.0
17780,103.6,57.0
17781,103.6,67.0
17784,104.0,63.0
17785,154.2,63.5
17787,183.0,62.0
17790,151.4,64.0
17791,93.8,62.5
17792,69.4,49.0
17796,91.6,62.0
17800,126.5,65.5
17801,109.2,61.5
17802,98.0,58.0
17815,139.5,63.0
17820,80.5,58.0
17822,106.8,62.5
17825,182.0,70.0
17827,90.5,58.0
17828,114.5,61.0
17829,133.0,60.0
17831,103.6,60.5
17832,128.5,62.0
17834,97.8,61.0
17838,104.0,61.5
17842,101.0,62.0
17843,84.2,61.0
17847,102.0,62.5
17855,268.0,64.0
17858,103.0,66.0
17860,129.4,65.0
17867,237.5,69.0
17872,135.2,69.5
17873,112.8,61.0
17876,108.4,57.5
17878,183.0,63.0
17879,159.5,60.0
17882,129.2,68.0
17884,121.0,61.0
17890,62.0,52.0
17891,209.4,66.0
17893,79.6,58.5
17894,129.8,62.5
17897,108.0,59.0
17898,109.0,61.0
17901,101.5,57.0
17902,102.5,65.0
17903,87.5,65.0
17905,105.2,71.0
17908,132.0,64.0
17909,83.4,60.5
17916,164.2,62.0
17917,149.5,61.0
17922,113.0,65.0
17923,126.0,65.0
17925,168.2,68.0
17926,116.0,66.0
17930,82.2,57.0
17939,84.0,57.0
17945,91.6,57.5
17949,112.0,65.0
17950,324.5,62.0
17954,158.0,60.5
17955,154.0,66.0
17956,187.6,65.5
17958,147.8,68.0
17959,120.0,63.0
17961,133.0,70.0
17969,160.0,64.0
17970,225.5,65.5
17972,169.2,72.0
17976,123.0,65.0
17977,148.0,68.5
17978,95.0,65.5
17980,99.0,61.0
17981,160.5,67.5
17982,89.5,59.0
17983,140.5,62.5
17984,210.5,67.0
17987,111.2,61.0
17988,114.4,67.5
17990,90.5,59.5
17992,106.0,56.5
17993,133.5,64.0
17994,143.4,61.5
17996,72.5,56.0
17999,118.5,68.0
18000,66.6,55.0
18006,205.5,68.0
18008,132.5,67.0
18010,85.6,59.0
18011,154.8,71.0
18013,177.5,66.0
18015,124.0,64.5
18018,168.0,63.0
18019,139.5,65.0
18025,100.6,58.0
18026,180.6,64.0
18027,123.6,63.0
18029,124.0,64.0
18030,156.8,66.5
18031,133.6,65.5
18032,167.5,61.0
18033,127.0,63.5
18034,110.6,58.0
18035,115.4,64.0
18036,112.0,65.5
18037,140.0,61.0
18038,101.0,63.0
18041,132.6,56.0
18049,168.5,65.5
18050,146.6,66.0
18051,105.0,62.0
18052,133.6,65.0
18053,148.0,69.5
18054,116.2,66.0
18055,216.0,68.5
18056,223.2,71.0
18058,224.4,68.0
18059,153.6,66.5
18060,136.0,66.5
18061,101.5,66.0
18062,95.5,61.5
18063,112.6,65.0
18065,157.6,69.0
18066,150.0,65.0
18067,147.4,69.0
18069,207.8,69.5
18070,171.0,65.0
18071,114.0,64.5
18072,106.5,65.0
18073,166.0,62.5
18074,154.8,64.0
18075,204.6,67.5
18076,187.8,68.5
18079,166.0,69.0
18080,148.2,70.0
18081,102.0,65.0
18085,103.2,61.0
18089,196.0,61.0
18090,191.5,71.0
18092,151.0,72.0
18094,154.2,62.0
18095,141.6,68.0
18097,171.5,65.0
18098,188.0,67.5
18099,187.5,68.5
18105,171.6,68.0
18110,52.5,48.5
18111,55.6,50.5
18114,115.5,61.0
18115,145.6,62.0
18116,153.4,61.0
18117,148.0,61.0
18118,115.8,62.5
18119,153.5,62.0
18120,111.0,58.0
18121,146.5,66.0
18122,149.0,62.5
18124,207.4,73.5
18271,164.0,65.0
18274,153.0,62.0
18275,116.0,61.0
18276,78.8,56.5
18277,134.4,61.0
18278,195.4,68.0
18279,206.5,69.5
18280,86.0,62.0
18282,108.0,63.0
18283,93.8,62.5
18284,153.5,70.5
18285,161.0,65.0
18287,194.8,71.5
18288,144.0,62.0
18289,261.2,58.5
18290,119.5,60.0
18291,193.6,68.0
18293,97.4,63.5
18295,117.5,62.5
18297,91.2,63.0
18298,133.0,66.5
18299,112.5,65.0
18304,169.0,70.0
18305,120.0,66.5
18306,132.5,64.5
18307,282.0,68.0
18308,116.4,64.5
18309,115.5,62.5
18310,173.6,69.0
18311,125.4,64.0
18312,179.5,71.0
18315,98.0,58.0
18316,183.5,68.5
18317,156.5,70.0
18318,120.5,63.0
18319,142.5,69.5
18321,157.0,63.5
18322,121.4,66.5
18323,151.4,65.5
18324,116.6,61.5
18325,132.0,67.0
18326,95.5,65.0
18327,136.5,66.0
18328,124.2,63.5
18329,133.0,68.0
18330,172.2,64.5
18331,124.8,67.0
18332,127.6,68.0
18333,138.2,62.0
18334,129.5,66.0
18336,125.0,61.0
18337,112.2,69.0
18338,188.5,68.0
18339,154.0,66.0
18340,136.5,67.0
18341,149.8,59.5
18342,131.5,64.0
18343,163.2,70.0
18344,286.6,69.5
18345,126.8,60.5
18346,204.0,65.0
18347,131.5,66.5
18348,138.8,64.5
18349,109.0,64.5
18350,117.5,68.0
18351,132.6,64.0
18352,155.0,65.0
18353,209.8,66.0
18354,121.6,67.0
18355,110.0,66.0
18356,163.5,73.0
18357,172.6,72.0
18358,163.5,70.0
18359,98.4,59.0
18360,140.0,63.0
18361,210.8,65.0
18362,192.0,66.0
18364,116.8,67.0
18365,179.0,70.5
18366,155.0,65.5
18367,205.0,66.0
18368,127.0,66.5
18369,142.5,70.5
18371,154.0,66.0
18373,138.5,67.0
18374,114.8,64.5
18375,185.0,67.0
18376,113.0,65.5
18380,139.0,68.0
18382,269.8,66.5
18383,153.0,69.0
18397,143.4,68.0
18400,155.6,67.0
18401,173.2,64.0
18402,150.2,65.0
18403,276.8,68.0
18404,122.0,59.0
18406,126.2,68.0
18407,206.6,70.0
18408,131.4,65.5
18411,123.4,63.0
18412,107.2,61.0
18413,175.0,71.0
18414,161.6,65.5
18416,230.2,73.0
18419,144.0,68.0
18420,98.8,50.5
18424,108.0,63.0
18425,98.0,60.5
18426,74.0,58.0
18427,74.2,60.0
18428,88.4,49.0
18429,56.8,51.5
18432,134.8,61.0
18433,109.2,66.0
18434,150.2,61.0
18435,81.6,59.0
18436,80.8,56.5
18438,95.4,62.0
18439,138.2,61.5
18440,144.2,62.0
18441,81.4,58.0
18443,116.6,63.0
18444,86.2,56.0
18445,114.4,66.0
18446,147.2,65.5
18447,140.6,69.5
18448,73.4,57.0
18449,110.4,67.5
18450,93.4,61.5
18451,100.8,64.5
18452,156.8,69.0
18454,92.4,61.0
18455,136.8,59.0
18458,120.6,58.0
18461,92.6,61.5
18469,73.6,58.0
18470,76.6,56.0
18471,118.2,65.5
18474,115.0,67.0
18475,82.0,60.0
18482,97.8,63.0
18484,106.8,64.0
18487,77.4,59.0
18488,96.6,60.0
18489,127.4,65.0
18491,91.6,61.0
18493,143.0,67.5
18500,157.2,64.0
18501,117.4,66.0
18502,97.4,67.0
18503,197.2,69.0
18504,130.6,64.0
18505,94.0,61.0
18507,82.2,55.0
18508,109.0,61.0
18511,176.6,67.5
18513,92.6,63.0
18515,133.6,64.0
18517,113.4,62.0
18518,115.0,65.0
18519,152.4,63.0
18520,114.6,67.0
18521,86.8,59.0
18523,83.2,57.0
18525,94.4,62.0
18528,92.8,62.5
18529,171.2,61.0
18530,113.6,56.0
18531,96.2,61.0
18532,89.4,60.5
18533,83.8,59.0
18536,100.4,61.0
18537,94.8,61.0
18539,117.6,65.0
18545,115.0,63.0
18546,113.4,61.5
18547,129.2,63.5
18551,90.2,61.5
18552,134.0,60.0
18553,113.8,61.5
18554,89.6,63.0
18556,88.8,60.0
18560,101.4,65.0
18561,71.8,58.0
18564,100.4,59.0
18565,150.4,69.5
18567,98.2,61.5
18572,80.4,60.0
18573,93.0,64.5
18575,114.6,66.5
18576,103.0,60.0
18578,102.6,62.5
18579,154.4,62.0
18581,95.8,59.0
18582,103.6,64.0
18584,103.2,64.0
18587,203.4,64.0
18590,67.6,58.0
18592,66.0,57.5
18594,106.8,61.0
18595,127.8,60.0
18598,109.0,48.0
18601,84.6,59.5
18605,106.2,62.0
18606,64.6,56.0
18611,95.0,56.0
18612,82.8,57.0
18616,98.0,62.0
18618,117.6,67.0
18622,98.0,60.0
18623,142.2,64.5
18624,112.2,65.0
18625,115.6,61.5
18627,143.2,67.5
18636,60.2,52.0
18638,87.6,58.0
18639,105.6,63.0
18642,184.4,66.0
18643,123.4,68.0
18646,129.4,60.0
18647,97.6,64.0
18648,124.4,67.0
18651,101.2,65.0
18652,97.2,59.5
18653,97.6,59.0
18655,90.8,62.0
18657,89.8,65.0
18658,167.8,65.0
18659,132.2,63.0
18662,181.0,62.0
18665,150.4,61.0
18666,73.8,58.0
18667,76.0,59.0
18669,170.4,64.5
18670,62.6,53.5
18671,174.8,65.5
18673,94.0,61.0
18674,90.8,61.0
18675,206.0,70.0
18680,77.6,58.0
18683,143.0,65.0
18684,137.6,66.5
18688,81.4,60.5
18690,56.2,53.0
18691,88.6,59.0
18693,137.8,65.0
18694,117.2,65.0
18696,113.6,63.0
18699,112.4,64.0
18702,102.8,59.0
18704,122.4,63.5
18708,91.8,59.0
18710,104.8,61.5
18711,104.4,59.0
18714,118.4,65.0
18717,134.4,61.0
18718,98.0,59.0
18719,134.0,65.0
18720,115.4,67.0
18721,99.6,62.0
18723,95.4,63.5
18724,139.2,63.5
18725,141.4,68.0
18726,114.8,63.0
18727,164.4,64.0
18728,157.4,61.0
18729,100.6,61.0
18730,131.4,63.0
18732,122.8,64.0
18734,112.8,61.0
18737,143.6,70.0
18738,116.4,65.5
18739,116.4,67.0
18742,106.4,67.0
18743,99.6,64.0
18744,142.6,68.0
18745,154.0,64.0
18746,79.4,61.0
18747,79.8,56.0
18748,119.0,65.5
18749,116.2,67.0
18750,83.4,59.0
18751,95.8,61.5
18752,188.4,67.0
18754,97.6,60.0
18759,192.4,66.0
18760,103.4,63.0
18764,158.4,75.0
18765,122.6,65.0
18767,81.4,58.0
18770,86.4,59.0
18773,76.0,61.0
18775,130.0,65.0
18781,155.0,62.0
18782,112.6,61.0
18783,113.4,61.0
18784,117.6,59.5
18788,155.8,65.0
18796,111.6,61.0
18799,175.0,63.0
18801,98.8,66.5
18802,94.2,63.0
18804,130.0,62.0
18806,141.0,67.0
18813,195.6,69.0
18816,149.2,61.0
18818,116.8,64.0
18823,113.0,60.0
18824,83.4,60.0
18826,166.4,65.0
18827,95.4,64.0
18829,77.8,55.5
18830,101.8,60.5
18831,89.4,61.0
18833,85.8,62.5
18834,58.6,54.5
18835,95.2,57.0
18839,137.8,61.0
18840,121.2,62.0
18842,68.8,56.0
18843,120.8,49.5
18846,86.8,58.5
18847,98.2,61.0
18850,122.8,61.5
18853,105.6,55.0
19343,119.0,60.0
19344,95.6,61.0
19348,111.4,62.5
19350,96.8,60.5
19352,179.8,61.0
19353,143.2,60.0
19354,148.2,61.0
19358,138.8,64.0
19360,75.0,56.0
19369,70.8,58.5
19372,179.0,60.5
19374,79.8,58.0
19379,124.0,60.5
19380,227.0,76.0
19382,82.8,59.5
19385,86.2,58.5
19386,152.4,64.5
19388,131.8,61.0
19389,110.2,57.0
19397,110.2,65.0
19398,143.2,60.0
19399,141.2,68.5
19402,140.8,66.5
19405,196.4,64.5
19411,254.2,73.5
19412,173.8,65.5
19415,108.2,64.0
19419,127.8,59.5
19420,100.2,61.0
19442,87.6,58.5
19443,117.6,64.5
19444,119.2,62.5
19445,243.6,66.0
19446,86.0,64.0
19447,126.8,61.0
19461,250.0,65.5
19467,41.4,44.5
19468,43.6,45.0
19469,63.2,51.5
19601,137.6,63.5
19607,133.4,60.0
19609,148.4,61.5
19629,116.8,66.5
19631,104.0,62.0
19633,148.4,66.5
19634,111.0,61.0
19635,125.8,61.0
19636,136.8,61.0
19641,131.6,65.5
19642,121.0,63.5
19643,109.2,63.5
19644,142.0,61.5
19645,134.2,60.5
19646,126.6,59.5
19647,88.4,61.0
19649,111.0,62.0
19652,114.4,64.5
19665,142.8,64.0
19676,99.6,59.5
19681,125.8,67.5
19686,91.0,60.0
19687,113.2,58.0
19689,130.0,63.5
19690,129.8,68.5
19691,138.2,72.0
19695,98.6,55.5
19698,149.2,62.5
19713,97.2,63.0
19714,154.4,60.0
19716,119.4,61.5
19718,79.2,57.0
19721,71.2,58.0
19729,135.8,59.0
19736,83.0,61.0
19740,92.0,58.0
19741,81.4,58.0
19747,141.2,66.0
19750,106.6,61.5
19751,94.2,61.5
19753,105.0,61.5
19760,138.0,64.0
19761,187.8,64.0
19765,107.0,59.5
19770,77.2,57.0
19774,106.0,59.0
19776,149.0,60.0
19781,91.0,60.5
19785,73.6,57.0
19790,214.6,64.0
19792,122.0,63.5
19800,98.8,56.0
19815,131.0,69.5
19816,100.6,61.5
19817,101.4,62.0
19819,143.6,61.5
19820,94.4,61.0
19821,108.2,58.5
19822,140.2,62.0
19824,88.8,55.5
19827,89.6,59.0
19831,89.4,48.0
19833,146.6,61.0
19839,121.4,61.5
19841,121.6,58.0
19843,136.6,68.0
19844,115.2,66.5
19846,74.6,53.0
19848,169.8,62.0
19853,112.0,64.5
19859,82.0,56.0
19861,135.6,60.0
19863,133.2,62.0
19867,129.4,61.0
19876,99.0,65.0
19877,121.2,61.0
19881,95.0,61.5
19883,120.0,65.5
19886,116.4,68.0
19892,123.0,64.0
19897,111.8,63.5
19900,123.8,60.0
19902,119.2,65.0
19905,109.4,64.0
19906,136.2,65.0
19909,115.4,65.5
19911,90.6,63.0
19913,149.2,66.5
19917,110.2,61.5
19918,87.4,61.5
19923,161.8,66.0
19924,140.2,61.5
19925,123.4,58.0
19926,105.4,61.5
19929,116.8,61.0
19931,113.6,63.0
19932,173.2,67.5
19933,134.6,61.5
19934,91.2,60.5
19935,122.4,60.0
19936,99.8,61.0
19938,139.6,62.0
19951,91.8,59.5
19952,105.6,57.0
19956,142.0,61.5
19964,113.0,58.0
19965,118.0,62.5
19967,164.6,62.5
19970,155.2,62.0
19972,80.2,55.5
19978,140.2,62.5
19979,99.4,59.0
19980,109.8,59.5
19981,126.4,60.0
19982,97.0,59.5
19984,108.2,61.0
19985,101.6,59.0
19988,150.0,60.0
19989,92.8,59.0
19990,110.6,64.5
19993,100.6,62.0
19994,106.0,59.5
19996,88.0,61.0
19997,80.0,56.0
20004,86.6,60.5
20005,74.4,58.0
20010,121.4,63.0
20025,72.8,55.5
20026,115.2,62.5
20027,88.4,60.0
20032,123.4,60.0
20033,108.8,54.5
20034,84.6,58.5
20035,124.0,69.0
20036,67.2,56.0
20037,86.0,58.5
20041,91.4,55.0
20042,98.8,58.0
20044,137.4,63.0
20053,94.4,57.5
20063,62.2,55.0
20068,83.2,59.0
20069,94.0,57.0
20072,210.2,61.0
20076,98.4,58.5
20078,137.2,61.0
20082,138.2,59.0
20083,92.4,57.5
20084,141.8,59.0
20085,87.0,60.5
20086,103.8,56.5
20091,83.2,60.0
20093,94.6,55.0
20094,83.4,58.0
20096,118.6,56.5
20097,79.2,57.0
20098,88.0,60.5
20102,74.0,55.5
20108,110.4,62.0
20109,119.0,61.0
20110,93.8,61.0
20113,117.8,59.5
20114,112.6,61.0
20115,153.2,58.0
20117,109.8,55.5
20118,78.0,60.5
20119,166.0,64.5
20124,100.6,58.0
20125,99.6,58.0
20127,84.0,57.5
20129,65.8,55.5
20130,98.8,61.0
20132,120.8,59.0
20135,111.2,61.5
20140,62.8,52.5
20145,107.6,60.0
20151,124.2,62.0
20621,167.6,61.5
20623,69.0,55.0
20624,83.2,57.0
20625,86.0,57.0
20626,89.2,60.5
20627,106.8,61.0
20629,83.4,57.0
20630,108.4,56.0
20631,99.2,60.0
20632,73.8,53.5
20634,103.4,62.0
20635,153.6,62.5
20637,74.8,56.0
20639,90.0,56.0
20642,84.2,62.0
20645,108.6,59.0
20649,112.2,61.5
20651,96.2,60.0
20654,86.8,60.0
20655,59.0,54.0
20657,91.0,63.0
20658,112.6,63.0
20659,100.8,59.0
20660,93.4,61.0
20661,94.6,60.0
20662,103.0,61.0
20663,110.2,61.0
20664,162.8,61.5
20665,114.4,69.0
20666,113.8,64.0
20667,109.8,59.5
20668,89.6,64.0
20669,158.4,61.5
20670,70.8,53.0
20672,98.0,60.0
20673,113.0,64.0
20675,97.4,61.0
20678,118.4,62.5
20682,100.8,61.0
20683,163.8,67.0
20684,84.6,53.5
20686,84.0,59.0
20687,73.4,57.0
20688,79.6,56.0
20690,136.6,60.0
20691,113.6,61.0
20694,129.0,60.0
20695,62.0,52.0
20699,105.4,61.0
20700,110.4,59.0
20703,89.8,52.0
20704,95.8,56.5
20714,81.6,56.0
20717,86.4,57.0
20718,107.6,59.5
20719,108.8,59.5
20720,151.6,62.5
20724,127.4,65.0
20726,103.8,59.0
20727,105.6,63.0
20729,134.2,64.0
20730,183.8,67.0
20732,164.0,66.0
20733,104.8,61.0
20734,113.2,62.0
20736,81.2,58.0
20738,111.8,61.0
20741,171.2,71.0
20742,123.8,64.0
20744,164.6,75.0
20748,118.0,61.5
20749,94.0,60.0
20752,143.2,67.0
20753,125.0,66.0
20758,150.0,65.0
20761,102.0,62.5
20769,91.4,62.0
20787,121.8,62.0
20792,111.2,61.0
20793,156.4,62.0
20803,102.0,60.0
20804,99.8,59.0
20809,85.4,59.0
20810,160.4,63.0
20811,118.6,66.0
20812,145.4,61.0
20815,107.2,59.0
